mouldCode,date,startDate,endDate,activity,activityId,username,workstationId
3363,30-01-2021 08:01:06.06,30-01-2021 08:01:06.06,30-01-2021 12:00:36.36,retificação,1003,user142,1003
3363,30-01-2021 09:15:51.51,30-01-2021 09:15:51.51,30-01-2021 11:00:51.51,polimento,1010,user106,1010
3363,30-01-2021 11:29:27.27,30-01-2021 11:29:27.27,30-01-2021 13:04:08.08,maquinação de eléctrodos,1008,user42,1008
3363,01-02-2021 07:57:38.38,01-02-2021 07:57:38.38,01-02-2021 12:30:11.11,furação,1011,user65,1011
3363,01-02-2021 08:00:22.22,01-02-2021 08:00:18.18,01-02-2021 12:31:47.47,bancada,1002,user8,1002
3363,01-02-2021 08:00:36.36,01-02-2021 08:00:36.36,01-02-2021 11:27:20.20,fresagem,1004,user92,1004
3363,01-02-2021 08:00:45.45,01-02-2021 08:00:45.45,01-02-2021 14:07:59.59,retificação,1003,user142,1003
3363,01-02-2021 08:01:54.54,01-02-2021 08:01:54.54,01-02-2021 12:30:42.42,polimento,1010,user106,1010
3363,01-02-2021 08:06:25.25,01-02-2021 08:06:22.22,01-02-2021 12:44:12.12,bancada,1002,user96,1002
3363,01-02-2021 13:25:09.09,01-02-2021 13:25:09.09,01-02-2021 18:02:02.02,furação,1011,user65,1011
3363,01-02-2021 13:30:20.20,01-02-2021 13:30:20.20,01-02-2021 19:00:41.41,bancada,1002,user15,1002
3363,01-02-2021 13:31:27.27,01-02-2021 13:31:27.27,01-02-2021 19:00:34.34,polimento,1010,user106,1010
3363,01-02-2021 13:44:22.22,01-02-2021 13:44:22.22,01-02-2021 19:14:48.48,bancada,1002,user96,1002
3363,01-02-2021 15:37:01.01,01-02-2021 15:37:01.01,01-02-2021 18:00:19.19,fresagem,1004,user74,1004
3363,02-02-2021 07:56:03.03,02-02-2021 07:56:03.03,02-02-2021 11:47:02.02,furação,1011,user65,1011
3363,02-02-2021 07:59:01.01,02-02-2021 07:58:58.58,02-02-2021 12:30:24.24,bancada,1002,user15,1002
3363,02-02-2021 08:01:16.16,02-02-2021 08:01:16.16,02-02-2021 12:30:09.09,fresagem,1004,user74,1004
3363,02-02-2021 08:12:33.33,02-02-2021 08:12:29.29,02-02-2021 12:44:21.21,bancada,1002,user96,1002
3363,02-02-2021 09:55:09.09,02-02-2021 09:55:09.09,02-02-2021 12:30:44.44,polimento,1010,user106,1010
3363,02-02-2021 13:29:53.53,02-02-2021 13:29:53.53,02-02-2021 15:00:01.01,fresagem,1004,user74,1004
3363,02-02-2021 13:30:12.12,02-02-2021 13:30:12.12,02-02-2021 18:32:09.09,bancada,1002,user15,1002
3363,02-02-2021 13:31:21.21,02-02-2021 13:31:20.20,02-02-2021 17:00:45.45,polimento,1010,user106,1010
3363,02-02-2021 13:44:19.19,02-02-2021 13:44:19.19,03-02-2021 12:30:18.18,bancada,1002,user15,1002
3363,03-02-2021 08:00:57.57,03-02-2021 08:00:56.56,03-02-2021 11:11:09.09,polimento,1010,user106,1010
3363,03-02-2021 08:14:24.24,03-02-2021 08:14:20.20,03-02-2021 12:44:28.28,bancada,1002,user96,1002
3363,03-02-2021 08:16:23.23,03-02-2021 08:16:23.23,03-02-2021 09:13:55.55,retificação,1003,user155,1003
3363,03-02-2021 08:49:01.01,03-02-2021 08:49:01.01,03-02-2021 11:14:12.12,maquinação de eléctrodos,1008,user42,1008
3363,03-02-2021 13:25:21.21,03-02-2021 13:25:21.21,03-02-2021 20:14:32.32,bancada,1002,user96,1002
3363,03-02-2021 16:11:28.28,03-02-2021 16:11:28.28,03-02-2021 19:02:02.02,torno,1005,user51,1005
3363,03-02-2021 20:32:27.27,03-02-2021 20:32:27.27,04-02-2021 12:30:18.18,bancada,1002,user8,1002
3363,04-02-2021 08:01:27.27,04-02-2021 08:01:27.27,04-02-2021 09:58:17.17,torno,1005,user51,1005
3363,04-02-2021 08:14:40.40,04-02-2021 08:14:36.36,04-02-2021 12:44:29.29,bancada,1002,user96,1002
3363,04-02-2021 08:28:41.41,04-02-2021 08:28:41.41,04-02-2021 10:39:41.41,retificação,1003,user155,1003
3363,04-02-2021 09:05:00.00,04-02-2021 09:04:56.56,04-02-2021 12:30:20.20,bancada,1002,user15,1002
3363,04-02-2021 09:11:03.03,04-02-2021 09:11:03.03,04-02-2021 09:16:18.18,maquinação de eléctrodos,1008,user42,1008
3363,04-02-2021 13:30:12.12,04-02-2021 13:30:11.11,04-02-2021 20:14:39.39,bancada,1002,user96,1002
3363,04-02-2021 14:46:47.47,04-02-2021 14:46:47.47,04-02-2021 14:52:12.12,fresagem,1004,user74,1004
3363,04-02-2021 14:52:12.12,04-02-2021 14:52:12.12,04-02-2021 15:52:08.08,não conformidade,1014,user74,1014
3363,04-02-2021 15:52:08.08,04-02-2021 15:52:08.08,04-02-2021 17:42:01.01,fresagem,1004,user74,1004
3363,04-02-2021 16:02:50.50,04-02-2021 16:02:50.50,04-02-2021 19:00:38.38,polimento,1010,user106,1010
3363,04-02-2021 19:58:36.36,04-02-2021 19:58:35.35,05-02-2021 12:30:05.05,bancada,1002,user15,1002
3363,05-02-2021 08:01:01.01,05-02-2021 08:01:00.00,05-02-2021 12:31:05.05,polimento,1010,user106,1010
3363,05-02-2021 08:14:24.24,05-02-2021 08:14:20.20,05-02-2021 12:44:22.22,bancada,1002,user96,1002
3363,05-02-2021 10:57:26.26,05-02-2021 10:57:26.26,05-02-2021 13:32:55.55,torno,1005,user51,1005
3363,05-02-2021 13:31:00.00,05-02-2021 13:31:00.00,05-02-2021 17:00:51.51,polimento,1010,user106,1010
3363,05-02-2021 13:31:21.21,05-02-2021 13:31:21.21,06-02-2021 12:02:06.06,bancada,1002,user8,1002
3363,06-02-2021 08:01:48.48,06-02-2021 08:01:47.47,06-02-2021 11:00:45.45,polimento,1010,user106,1010
3363,06-02-2021 08:43:50.50,06-02-2021 08:43:50.50,06-02-2021 12:00:25.25,fresagem,1004,user72,1004
3363,08-02-2021 07:58:11.11,08-02-2021 07:58:08.08,08-02-2021 12:30:46.46,bancada,1002,user8,1002
3363,08-02-2021 08:00:58.58,08-02-2021 08:00:58.58,08-02-2021 08:07:21.21,fresagem,1004,user72,1004
3363,08-02-2021 08:01:58.58,08-02-2021 08:01:54.54,08-02-2021 12:44:24.24,bancada,1002,user96,1002
3363,08-02-2021 08:47:34.34,08-02-2021 08:47:34.34,08-02-2021 09:59:40.40,fresagem,1004,user74,1004
3363,08-02-2021 09:59:40.40,08-02-2021 09:59:40.40,08-02-2021 10:32:17.17,não conformidade,1014,user74,1014
3363,08-02-2021 10:35:07.07,08-02-2021 10:35:07.07,08-02-2021 10:53:01.01,fresagem,1004,user74,1004
3363,08-02-2021 11:42:05.05,08-02-2021 11:42:05.05,08-02-2021 12:30:08.08,não conformidade,1014,user74,1014
3363,08-02-2021 13:28:04.04,08-02-2021 13:28:04.04,08-02-2021 19:02:01.01,bancada,1002,user8,1002
3363,08-02-2021 13:29:24.24,08-02-2021 13:29:24.24,08-02-2021 15:52:18.18,não conformidade,1014,user74,1014
3363,08-02-2021 13:30:35.35,08-02-2021 13:30:34.34,09-02-2021 12:30:42.42,bancada,1002,user15,1002
3363,09-02-2021 08:03:16.16,09-02-2021 08:03:12.12,09-02-2021 08:56:06.06,polimento,1010,user106,1010
3363,09-02-2021 08:13:21.21,09-02-2021 08:13:17.17,09-02-2021 12:44:39.39,bancada,1002,user96,1002
3363,09-02-2021 09:24:49.49,09-02-2021 09:24:49.49,09-02-2021 10:17:14.14,fresagem,1004,user92,1004
3363,09-02-2021 13:26:27.27,09-02-2021 13:26:27.27,09-02-2021 20:14:33.33,bancada,1002,user96,1002
3363,09-02-2021 14:02:14.14,09-02-2021 14:02:14.14,09-02-2021 18:59:58.58,fresagem,1004,user92,1004
3363,09-02-2021 20:55:21.21,09-02-2021 20:55:20.20,09-02-2021 23:15:35.35,bancada,1002,user96,1002
3363,10-02-2021 08:00:37.37,10-02-2021 08:00:37.37,10-02-2021 08:27:50.50,fresagem,1004,user92,1004
3363,10-02-2021 08:03:54.54,10-02-2021 08:03:51.51,10-02-2021 11:48:34.34,bancada,1002,user8,1002
3363,10-02-2021 11:11:46.46,10-02-2021 11:11:46.46,10-02-2021 11:51:15.15,fresagem,1004,user92,1004
3363,10-02-2021 11:48:34.34,10-02-2021 11:48:34.34,10-02-2021 19:02:53.53,prensa,1012,user8,1012
3363,10-02-2021 13:30:52.52,10-02-2021 13:30:52.52,10-02-2021 17:51:35.35,bancada,1002,user15,1002
3363,10-02-2021 13:56:04.04,10-02-2021 13:56:04.04,10-02-2021 15:36:37.37,torno,1005,user51,1005
3363,10-02-2021 15:12:45.45,10-02-2021 15:12:45.45,10-02-2021 19:16:03.03,fresagem,1004,user74,1004
3363,10-02-2021 17:51:35.35,10-02-2021 17:51:35.35,10-02-2021 23:05:35.35,prensa,1012,user8,1012
3363,10-02-2021 20:33:48.48,10-02-2021 20:33:48.48,10-02-2021 21:15:21.21,bancada,1002,user96,1002
3363,10-02-2021 20:59:23.23,10-02-2021 20:59:22.22,10-02-2021 23:03:56.56,prensa,1012,user15,1012
3363,11-02-2021 07:36:40.40,11-02-2021 07:36:40.40,11-02-2021 08:02:21.21,maquinação de eléctrodos,1008,user42,1008
3363,11-02-2021 07:56:54.54,11-02-2021 07:56:49.49,11-02-2021 12:30:17.17,bancada,1002,user8,1002
3363,11-02-2021 08:01:16.16,11-02-2021 08:01:13.13,11-02-2021 08:20:04.04,prensa,1012,user15,1012
3363,11-02-2021 08:14:29.29,11-02-2021 08:14:25.25,11-02-2021 12:30:09.09,bancada,1002,user15,1002
3363,11-02-2021 08:50:36.36,11-02-2021 08:50:36.36,11-02-2021 12:30:30.30,furação,1011,user65,1011
3363,11-02-2021 09:55:30.30,11-02-2021 09:55:30.30,11-02-2021 10:19:12.12,fresagem,1004,user92,1004
3363,11-02-2021 10:42:17.17,11-02-2021 10:42:17.17,11-02-2021 12:30:49.49,polimento,1010,user106,1010
3363,11-02-2021 13:25:13.13,11-02-2021 13:25:13.13,11-02-2021 18:01:46.46,furação,1011,user65,1011
3363,11-02-2021 13:26:14.14,11-02-2021 13:26:14.14,11-02-2021 20:02:23.23,bancada,1002,user15,1002
3363,11-02-2021 13:31:14.14,11-02-2021 13:31:13.13,11-02-2021 19:00:53.53,polimento,1010,user106,1010
3363,11-02-2021 13:44:30.30,11-02-2021 13:44:29.29,11-02-2021 20:18:08.08,bancada,1002,user96,1002
3363,11-02-2021 15:10:52.52,11-02-2021 15:10:52.52,11-02-2021 18:23:48.48,fresagem,1004,user92,1004
3363,11-02-2021 16:25:54.54,11-02-2021 16:25:54.54,11-02-2021 17:49:51.51,retificação,1003,user142,1003
3363,11-02-2021 19:58:32.32,11-02-2021 19:58:32.32,12-02-2021 12:30:46.46,bancada,1002,user8,1002
3363,12-02-2021 08:01:19.19,12-02-2021 08:01:19.19,12-02-2021 08:17:23.23,polimento,1010,user106,1010
3363,12-02-2021 08:14:34.34,12-02-2021 08:14:30.30,12-02-2021 12:44:41.41,bancada,1002,user96,1002
3363,12-02-2021 08:16:19.19,12-02-2021 08:16:19.19,12-02-2021 09:29:24.24,fresagem,1004,user74,1004
3363,12-02-2021 08:44:49.49,12-02-2021 08:44:49.49,12-02-2021 09:56:09.09,retificação,1003,user142,1003
3363,12-02-2021 08:49:11.11,12-02-2021 08:49:11.11,12-02-2021 11:25:13.13,furação,1011,user65,1011
3363,12-02-2021 08:49:23.23,12-02-2021 08:49:23.23,12-02-2021 09:51:03.03,torno,1005,user51,1005
3363,12-02-2021 10:54:29.29,12-02-2021 10:54:29.29,12-02-2021 12:30:16.16,fresagem,1004,user92,1004
3363,12-02-2021 13:29:46.46,12-02-2021 13:29:46.46,12-02-2021 17:08:06.06,bancada,1002,user8,1002
3363,12-02-2021 13:30:36.36,12-02-2021 13:30:36.36,12-02-2021 17:00:04.04,fresagem,1004,user92,1004
3363,12-02-2021 13:30:49.49,12-02-2021 13:30:49.49,13-02-2021 12:05:55.55,bancada,1002,user15,1002
3363,13-02-2021 07:01:22.22,13-02-2021 07:01:21.21,13-02-2021 10:59:55.55,fresagem,1004,user92,1004
3363,13-02-2021 07:13:02.02,13-02-2021 07:12:58.58,15-02-2021 13:36:24.24,bancada,1002,user8,1002
3363,15-02-2021 08:00:32.32,15-02-2021 08:00:32.32,15-02-2021 09:40:10.10,fresagem,1004,user92,1004
3363,15-02-2021 08:02:58.58,15-02-2021 08:02:55.55,15-02-2021 10:04:31.31,bancada,1002,user96,1002
3363,15-02-2021 11:16:14.14,15-02-2021 11:16:14.14,15-02-2021 11:38:44.44,torno,1005,user51,1005
3363,15-02-2021 13:30:29.29,15-02-2021 13:30:29.29,15-02-2021 19:30:18.18,bancada,1002,user8,1002
3363,15-02-2021 17:24:21.21,15-02-2021 17:24:21.21,15-02-2021 19:10:33.33,torno,1005,user51,1005
3363,15-02-2021 21:49:08.08,15-02-2021 21:49:08.08,15-02-2021 22:14:48.48,maquinação de eléctrodos,1008,user42,1008
3363,16-02-2021 08:51:32.32,16-02-2021 08:51:32.32,17-02-2021 09:20:37.37,erosão,1009,user39,1009
3363,17-02-2021 07:58:17.17,17-02-2021 07:58:13.13,17-02-2021 12:30:32.32,bancada,1002,user15,1002
3363,17-02-2021 08:04:18.18,17-02-2021 08:04:18.18,17-02-2021 14:39:59.59,torno,1005,user51,1005
3363,17-02-2021 08:32:49.49,17-02-2021 08:32:49.49,17-02-2021 09:29:58.58,fresagem,1004,user92,1004
3363,17-02-2021 13:28:35.35,17-02-2021 13:28:34.34,18-02-2021 19:07:44.44,bancada,1002,user8,1002
3363,18-02-2021 13:44:07.07,18-02-2021 13:44:07.07,18-02-2021 15:27:56.56,fresagem,1004,user74,1004
3363,18-02-2021 18:10:52.52,18-02-2021 18:10:52.52,19-02-2021 09:00:54.54,torno,1005,user51,1005
3364,14-10-2020 13:24:27.27,14-10-2020 13:24:27.27,14-10-2020 19:00:29.29,preliminares,1006,user26,1006
3364,19-10-2020 12:22:37.37,19-10-2020 12:22:37.37,19-10-2020 12:30:17.17,trabalho interno,1001,user26,1001
3364,19-10-2020 14:39:29.29,19-10-2020 14:39:29.29,19-10-2020 16:26:18.18,preliminares,1006,user26,1006
3364,19-10-2020 17:58:34.34,19-10-2020 17:58:34.34,21-10-2020 12:30:08.08,trabalho interno,1001,user26,1001
3364,21-10-2020 13:38:26.26,21-10-2020 13:38:26.26,23-10-2020 08:26:36.36,preliminares,1006,user26,1006
3364,23-10-2020 08:50:09.09,23-10-2020 08:50:09.09,23-10-2020 12:29:53.53,trabalho interno,1001,user26,1001
3364,23-10-2020 13:29:26.26,23-10-2020 13:29:26.26,26-10-2020 08:50:22.22,preliminares,1006,user26,1006
3364,26-10-2020 09:20:59.59,26-10-2020 09:20:59.59,26-10-2020 12:30:13.13,trabalho interno,1001,user26,1001
3364,26-10-2020 13:30:12.12,26-10-2020 13:30:12.12,27-10-2020 13:23:36.36,preliminares,1006,user26,1006
3364,27-10-2020 13:24:34.34,27-10-2020 13:24:34.34,27-10-2020 19:01:09.09,trabalho interno,1001,user26,1001
3364,28-10-2020 07:57:04.04,28-10-2020 07:57:04.04,29-10-2020 07:55:08.08,preliminares,1006,user26,1006
3364,29-10-2020 08:59:18.18,29-10-2020 08:59:18.18,29-10-2020 12:31:23.23,trabalho interno,1001,user26,1001
3364,29-10-2020 13:25:37.37,29-10-2020 13:25:37.37,30-10-2020 08:27:16.16,preliminares,1006,user26,1006
3364,30-10-2020 08:45:38.38,30-10-2020 08:45:38.38,30-10-2020 09:26:49.49,trabalho interno,1001,user26,1001
3364,30-10-2020 15:34:15.15,30-10-2020 15:34:15.15,02-11-2020 08:18:54.54,preliminares,1006,user26,1006
3364,02-11-2020 08:43:02.02,02-11-2020 08:43:02.02,02-11-2020 12:30:15.15,trabalho interno,1001,user26,1001
3364,02-11-2020 13:20:08.08,02-11-2020 13:20:08.08,12-11-2020 11:48:32.32,preliminares,1006,user26,1006
3364,13-11-2020 10:33:20.20,13-11-2020 10:33:20.20,13-11-2020 10:34:44.44,trabalho interno,1001,user26,1001
3364,17-11-2020 16:20:38.38,17-11-2020 16:20:38.38,17-11-2020 17:00:33.33,peças,1016,user26,1016
3364,18-11-2020 07:54:48.48,18-11-2020 07:54:48.48,18-11-2020 11:42:15.15,preliminares,1006,user26,1006
3364,18-11-2020 08:12:16.16,18-11-2020 08:12:16.16,18-11-2020 11:35:38.38,estrutura,1013,user22,1013
3364,18-11-2020 11:44:30.30,18-11-2020 11:44:30.30,18-11-2020 12:30:09.09,trabalho interno,1001,user26,1001
3364,18-11-2020 13:28:52.52,18-11-2020 13:28:52.52,18-11-2020 16:22:53.53,preliminares,1006,user26,1006
3364,25-11-2020 16:32:56.56,25-11-2020 16:32:55.55,25-11-2020 19:00:06.06,bancada,1002,user92,1002
3364,25-11-2020 16:54:34.34,25-11-2020 16:54:34.34,25-11-2020 16:55:15.15,trabalho interno,1001,user26,1001
3364,26-11-2020 08:00:27.27,26-11-2020 08:00:24.24,26-11-2020 10:46:50.50,bancada,1002,user92,1002
3364,26-11-2020 10:47:26.26,26-11-2020 10:47:26.26,26-11-2020 18:00:00.00,fresagem,1004,user92,1004
3364,26-11-2020 13:48:52.52,26-11-2020 13:48:52.52,26-11-2020 16:11:47.47,estrutura,1013,user26,1013
3364,27-11-2020 08:01:06.06,27-11-2020 08:01:06.06,02-12-2020 11:12:57.57,fresagem,1004,user92,1004
3364,02-12-2020 09:05:57.57,02-12-2020 09:05:57.57,02-12-2020 11:27:43.43,estrutura,1013,user26,1013
3364,02-12-2020 12:08:59.59,02-12-2020 12:08:59.59,02-12-2020 14:50:21.21,retificação,1003,user155,1003
3364,02-12-2020 17:34:44.44,02-12-2020 17:34:44.44,14-12-2020 07:50:26.26,maquinação de eléctrodos,1008,user42,1008
3364,03-12-2020 08:02:54.54,03-12-2020 08:02:54.54,03-12-2020 16:53:49.49,fresagem,1004,user72,1004
3364,04-12-2020 07:54:51.51,04-12-2020 07:54:51.51,04-12-2020 08:39:59.59,estrutura,1013,user26,1013
3364,04-12-2020 08:09:49.49,04-12-2020 08:09:49.49,04-12-2020 12:30:19.19,fresagem,1004,user74,1004
3364,04-12-2020 10:25:56.56,04-12-2020 10:25:56.56,04-12-2020 12:30:15.15,trabalho interno,1001,user26,1001
3364,04-12-2020 12:12:47.47,04-12-2020 12:12:47.47,04-12-2020 12:30:17.17,fresagem,1004,user92,1004
3364,04-12-2020 13:22:17.17,04-12-2020 13:22:17.17,04-12-2020 17:00:54.54,preliminares,1006,user26,1006
3364,04-12-2020 13:31:06.06,04-12-2020 13:31:05.05,05-12-2020 12:03:19.19,fresagem,1004,user72,1004
3364,07-12-2020 07:57:29.29,07-12-2020 07:57:29.29,07-12-2020 09:26:45.45,preliminares,1006,user26,1006
3364,07-12-2020 08:00:15.15,07-12-2020 08:00:15.15,07-12-2020 09:21:56.56,fresagem,1004,user72,1004
3364,07-12-2020 09:28:16.16,07-12-2020 09:28:16.16,07-12-2020 12:30:11.11,preliminares,1006,user26,1006
3364,07-12-2020 10:32:17.17,07-12-2020 10:32:17.17,07-12-2020 12:30:31.31,fresagem,1004,user72,1004
3364,07-12-2020 13:21:18.18,07-12-2020 13:21:18.18,07-12-2020 15:08:49.49,preliminares,1006,user26,1006
3364,07-12-2020 13:27:01.01,07-12-2020 13:27:01.01,07-12-2020 17:28:36.36,fresagem,1004,user72,1004
3364,07-12-2020 15:10:44.44,07-12-2020 15:10:44.44,09-12-2020 12:30:06.06,preliminares,1006,user26,1006
3364,09-12-2020 07:59:11.11,09-12-2020 07:59:11.11,09-12-2020 08:06:09.09,fresagem,1004,user92,1004
3364,09-12-2020 08:00:16.16,09-12-2020 08:00:13.13,09-12-2020 09:41:20.20,bancada,1002,user148,1002
3364,09-12-2020 09:10:17.17,09-12-2020 09:10:17.17,09-12-2020 12:30:13.13,fresagem,1004,user92,1004
3364,09-12-2020 09:16:24.24,09-12-2020 09:16:24.24,09-12-2020 12:30:33.33,bancada,1002,user64,1002
3364,09-12-2020 09:23:52.52,09-12-2020 09:23:52.52,09-12-2020 12:30:14.14,fresagem,1004,user74,1004
3364,09-12-2020 09:45:07.07,09-12-2020 09:45:07.07,09-12-2020 14:46:19.19,retificação,1003,user155,1003
3364,09-12-2020 13:20:42.42,09-12-2020 13:20:42.42,09-12-2020 13:58:18.18,preliminares,1006,user26,1006
3364,09-12-2020 13:29:54.54,09-12-2020 13:29:54.54,09-12-2020 15:23:25.25,bancada,1002,user64,1002
3364,09-12-2020 13:30:23.23,09-12-2020 13:30:23.23,09-12-2020 14:37:49.49,fresagem,1004,user74,1004
3364,09-12-2020 13:31:04.04,09-12-2020 13:31:04.04,09-12-2020 17:49:03.03,retificação,1003,user142,1003
3364,09-12-2020 14:32:50.50,09-12-2020 14:32:50.50,11-12-2020 10:53:00.00,erosão,1009,user39,1009
3364,09-12-2020 15:50:54.54,09-12-2020 15:50:54.54,09-12-2020 17:00:27.27,fresagem,1004,user74,1004
3364,10-12-2020 07:59:58.58,10-12-2020 07:59:58.58,10-12-2020 08:10:32.32,retificação,1003,user142,1003
3364,10-12-2020 08:00:30.30,10-12-2020 08:00:30.30,10-12-2020 12:30:14.14,fresagem,1004,user74,1004
3364,10-12-2020 08:10:36.36,10-12-2020 08:10:36.36,10-12-2020 14:27:31.31,retificação,1003,user142,1003
3364,10-12-2020 10:38:17.17,10-12-2020 10:38:17.17,10-12-2020 13:43:23.23,bancada,1002,user148,1002
3364,10-12-2020 13:30:28.28,10-12-2020 13:30:28.28,10-12-2020 14:33:03.03,fresagem,1004,user74,1004
3364,10-12-2020 14:27:31.31,10-12-2020 14:27:31.31,10-12-2020 16:36:52.52,retificação,1003,user142,1003
3364,11-12-2020 09:30:32.32,11-12-2020 09:30:32.32,11-12-2020 12:30:22.22,furação,1011,user65,1011
3364,11-12-2020 10:18:32.32,11-12-2020 10:18:32.32,11-12-2020 12:30:16.16,bancada,1002,user64,1002
3364,11-12-2020 12:10:13.13,11-12-2020 12:10:13.13,11-12-2020 12:30:10.10,fresagem,1004,user92,1004
3364,11-12-2020 13:24:40.40,11-12-2020 13:24:39.39,11-12-2020 15:39:17.17,furação,1011,user65,1011
3364,11-12-2020 13:30:26.26,11-12-2020 13:30:26.26,11-12-2020 17:00:11.11,bancada,1002,user64,1002
3364,11-12-2020 13:32:43.43,11-12-2020 13:32:43.43,11-12-2020 19:09:01.01,fresagem,1004,user92,1004
3364,11-12-2020 16:20:43.43,11-12-2020 16:20:43.43,11-12-2020 17:00:09.09,bancada,1002,user148,1002
3364,12-12-2020 08:16:11.11,12-12-2020 08:16:11.11,12-12-2020 12:00:35.35,retificação,1003,user142,1003
3364,12-12-2020 08:57:50.50,12-12-2020 08:57:50.50,14-12-2020 11:36:18.18,erosão,1009,user39,1009
3364,14-12-2020 07:51:27.27,14-12-2020 07:51:26.26,14-12-2020 14:36:27.27,maquinação de eléctrodos,1008,user42,1008
3364,14-12-2020 08:00:14.14,14-12-2020 08:00:14.14,14-12-2020 12:30:09.09,fresagem,1004,user92,1004
3364,14-12-2020 08:00:37.37,14-12-2020 08:00:37.37,14-12-2020 10:43:21.21,retificação,1003,user142,1003
3364,14-12-2020 08:01:03.03,14-12-2020 08:01:00.00,14-12-2020 08:36:54.54,bancada,1002,user64,1002
3364,14-12-2020 09:00:41.41,14-12-2020 09:00:41.41,14-12-2020 14:56:34.34,torno,1005,user51,1005
3364,14-12-2020 09:00:52.52,14-12-2020 09:00:52.52,14-12-2020 12:30:24.24,fresagem,1004,user121,1004
3364,14-12-2020 10:43:21.21,14-12-2020 10:43:21.21,14-12-2020 14:39:56.56,retificação,1003,user142,1003
3364,14-12-2020 11:54:02.02,14-12-2020 11:54:02.02,14-12-2020 12:30:07.07,bancada,1002,user93,1002
3364,14-12-2020 12:24:46.46,14-12-2020 12:24:46.46,14-12-2020 12:30:22.22,furação,1011,user65,1011
3364,14-12-2020 13:25:19.19,14-12-2020 13:25:19.19,14-12-2020 13:42:41.41,fresagem,1004,user121,1004
3364,14-12-2020 13:25:21.21,14-12-2020 13:25:21.21,14-12-2020 13:58:04.04,furação,1011,user65,1011
3364,14-12-2020 13:29:41.41,14-12-2020 13:29:41.41,14-12-2020 18:30:37.37,fresagem,1004,user92,1004
3364,14-12-2020 13:30:10.10,14-12-2020 13:30:10.10,14-12-2020 17:00:07.07,bancada,1002,user93,1002
3364,14-12-2020 13:42:41.41,14-12-2020 13:42:41.41,14-12-2020 15:28:44.44,fresagem,1004,user74,1004
3364,14-12-2020 15:17:24.24,14-12-2020 15:17:24.24,14-12-2020 16:11:20.20,retificação,1003,user142,1003
3364,14-12-2020 16:10:01.01,14-12-2020 16:10:01.01,14-12-2020 16:35:59.59,torno,1005,user51,1005
3364,14-12-2020 16:11:20.20,14-12-2020 16:11:20.20,14-12-2020 16:38:39.39,retificação,1003,user142,1003
3364,14-12-2020 16:36:05.05,14-12-2020 16:36:05.05,14-12-2020 16:45:52.52,torno,1005,user51,1005
3364,14-12-2020 16:38:41.41,14-12-2020 16:38:41.41,14-12-2020 18:59:27.27,retificação,1003,user142,1003
3364,14-12-2020 16:45:54.54,14-12-2020 16:45:54.54,14-12-2020 18:59:30.30,torno,1005,user51,1005
3364,14-12-2020 19:00:33.33,14-12-2020 19:00:33.33,14-12-2020 19:02:57.57,retificação,1003,user142,1003
3364,14-12-2020 19:00:35.35,14-12-2020 19:00:35.35,14-12-2020 19:02:48.48,torno,1005,user51,1005
3364,15-12-2020 07:58:26.26,15-12-2020 07:58:26.26,15-12-2020 09:38:28.28,fresagem,1004,user121,1004
3364,15-12-2020 08:00:02.02,15-12-2020 07:59:57.57,15-12-2020 12:30:07.07,bancada,1002,user93,1002
3364,15-12-2020 08:00:10.10,15-12-2020 08:00:10.10,15-12-2020 09:44:38.38,fresagem,1004,user92,1004
3364,15-12-2020 08:05:23.23,15-12-2020 08:05:23.23,15-12-2020 09:12:20.20,torno,1005,user51,1005
3364,15-12-2020 08:08:33.33,15-12-2020 08:08:33.33,15-12-2020 09:13:09.09,retificação,1003,user142,1003
3364,15-12-2020 09:13:00.00,15-12-2020 09:13:00.00,15-12-2020 09:13:11.11,torno,1005,user51,1005
3364,15-12-2020 09:13:14.14,15-12-2020 09:13:14.14,15-12-2020 09:13:24.24,retificação,1003,user142,1003
3364,15-12-2020 09:13:16.16,15-12-2020 09:13:16.16,15-12-2020 09:13:25.25,torno,1005,user51,1005
3364,15-12-2020 09:13:27.27,15-12-2020 09:13:27.27,15-12-2020 09:15:37.37,retificação,1003,user142,1003
3364,15-12-2020 09:13:29.29,15-12-2020 09:13:29.29,15-12-2020 09:15:57.57,torno,1005,user51,1005
3364,15-12-2020 09:15:39.39,15-12-2020 09:15:39.39,15-12-2020 09:16:44.44,retificação,1003,user142,1003
3364,15-12-2020 09:16:00.00,15-12-2020 09:16:00.00,15-12-2020 09:16:48.48,torno,1005,user51,1005
3364,15-12-2020 09:16:54.54,15-12-2020 09:16:54.54,15-12-2020 09:20:28.28,retificação,1003,user142,1003
3364,15-12-2020 09:17:59.59,15-12-2020 09:17:59.59,15-12-2020 09:20:29.29,torno,1005,user51,1005
3364,15-12-2020 09:20:31.31,15-12-2020 09:20:31.31,15-12-2020 09:22:57.57,retificação,1003,user142,1003
3364,15-12-2020 09:20:58.58,15-12-2020 09:20:58.58,15-12-2020 09:22:59.59,torno,1005,user51,1005
3364,15-12-2020 09:23:01.01,15-12-2020 09:23:01.01,15-12-2020 09:23:17.17,retificação,1003,user142,1003
3364,15-12-2020 09:23:03.03,15-12-2020 09:23:02.02,15-12-2020 09:23:19.19,torno,1005,user51,1005
